,Conditions,Drug,Smiles,Phases,Disease
555,Liver Cancer,Bleomycin,CC1=C(N=C(N=C1N)C(CC(=O)N)NCC(C(=O)N)N)C(=O)NC(C(C2=CN=CN2)OC3C(C(C(C(O3)CO)O)O)OC4C(C(C(C(O4)CO)O)OC(=O)N)O)C(=O)NC(C)C(C(C)C(=O)NC(C(C)O)C(=O)NCCC5=NC(=CS5)C6=NC(=CS6)C(=O)NCCC[S+](C)C)O,PHASE1|PHASE2,digestive_system_disease
556,Hepatocellular Carcinoma,Menatetrenone,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,PHASE2|PHASE3,digestive_system_disease
557,"Alcoholism,|Alcoholic Liver Disease",Metadoxine,CC1=NC=C(C(=C1O)CO)CO.C1CC(=O)NC1C(=O)O,PHASE2,digestive_system_disease
558,Breast Cancer|Breast Neoplasms|Colon Cancer|Colonic Cancer|Colon Neoplasms|Lung Cancer|Melanoma|Kidney Cancer,Dacarbazine,CN(C)N=NC1=C(NC=N1)C(=O)N,PHASE1,digestive_system_disease
559,Healthy Subjects|Hepatic Impairment,Selatogrel,CCCCOC(=O)N1CCN(CC1)C(=O)C(CP(=O)(O)O)NC(=O)C2=CC(=NC(=N2)C3=CC=CC=C3)N4CCC(C4)OC,PHASE1,digestive_system_disease
560,HIV Infections|Hepatitis C,Zidovudine,CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)N=[N+]=[N-],PHASE1,digestive_system_disease
561,HIV Infections|Hepatitis C,Zalcitabine,C1CC(OC1CO)N2C=CC(=NC2=O)N,PHASE1,digestive_system_disease
562,HIV Infections|Hepatitis C,Didanosine,C1CC(OC1CO)N2C=NC3=C2N=CNC3=O,PHASE1,digestive_system_disease
563,Carney Complex|Chondrosarcoma|Gastrointestinal Stromal Tumor|Paraganglioma,Linsitinib,CC1(CC(C1)C2=NC(=C3N2C=CN=C3N)C4=CC5=C(C=C4)C=CC(=N5)C6=CC=CC=C6)O,PHASE2,digestive_system_disease
564,Liver Cancer,Irofulven,CC1=C(C2=C(C3(CC3)C(C(=O)C2=C1)(C)O)C)CO,PHASE1|PHASE2,digestive_system_disease
565,Pancreatic Cancer,Methylnaltrexone,C[N+]1(CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O)CC6CC6,PHASE2|PHASE3,digestive_system_disease
566,Cystic Fibrosis,Amikacin,C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N,PHASE2,digestive_system_disease
567,Hepatic Insufficiency,Tirzepatide,CCC(C)C(C(=O)NC(C)C(=O)NC(CCC(=O)N)C(=O)NC(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(C(=O)O)NC(=O)CCCCCCCCCCCCCCCCCCC(=O)O)C(=O)NC(C)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(C)C(=O)NCC(=O)NCC(=O)N4CCCC4C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N5CCCC5C(=O)N6CCCC6C(=O)N7CCCC7C(=O)NC(CO)C(=O)N)NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(C)(C)NC(=O)C(C(C)CC)NC(=O)C(CO)NC(=O)C(CC8=CC=C(C=C8)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC9=CC=CC=C9)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(CC1=CC=C(C=C1)O)N,PHASE1,digestive_system_disease
568,Hepatic Impairment,Iloperidone,CC(=O)C1=CC(=C(C=C1)OCCCN2CCC(CC2)C3=NOC4=C3C=CC(=C4)F)OC,PHASE1,digestive_system_disease
569,Hepatocellular Carcinoma,Axitinib,CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)C=CC4=CC=CC=N4,PHASE2,digestive_system_disease
570,Pruritus With Chronic Liver Disease,Nalfurafine,CN(C1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC6CC6)O)C(=O)C=CC7=COC=C7,PHASE2,digestive_system_disease
571,Non-alcoholic Fatty Liver Disease|Nonalcoholic Steatohepatitis,Tropifexor,C1CC1C2=C(C(=NO2)C3=CC=CC=C3OC(F)(F)F)COC4CC5CCC(C4)N5C6=NC7=C(C=C(C=C7S6)C(=O)O)F,PHASE2,digestive_system_disease
572,Hepatitis C,Candesartan,CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)O,PHASE2,digestive_system_disease
573,Advanced or Metastatic Hepatocellular Cancer|Advanced or Metastatic Ovarian Cancer|Metastatic Renal Cell Cancer|Advanced or Metastatic Gastric Carcinoma,Tasquinimod,CN1C2=C(C(=CC=C2)OC)C(=C(C1=O)C(=O)N(C)C3=CC=C(C=C3)C(F)(F)F)O,PHASE2,digestive_system_disease
574,Hepatic Encephalopathy|Liver Cirrhosis,Flumazenil,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)C,PHASE1|PHASE2,digestive_system_disease
575,Diabetes Mellitus|Gastroparesis,Lixisenatide,CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCCC3C(=O)NC(CO)C(=O)NC(CO)C(=O)NCC(=O)NC(C)C(=O)N4CCCC4C(=O)N5CCCC5C(=O)NC(CO)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)N)NC(=O)C(CC6=CC=CC=C6)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(C(C)C)NC(=O)C(C)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCSC)NC(=O)C(CCC(=O)N)NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(C(C)O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)CNC(=O)C(CC8=CNC=N8)N,PHASE1|PHASE2,digestive_system_disease
576,Cryptosporidiosis,Clofazimine,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,PHASE2,digestive_system_disease
577,Esophageal Cancer,Armodafinil,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N,PHASE2,digestive_system_disease
578,Advanced Hepatocellular Carcinoma,Mitoxantrone,C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,PHASE1,digestive_system_disease
579,Stem Cell Transplantation|Graft vs Host Disease,Voriconazole,CC(C1=NC=NC=C1F)C(CN2C=NC=N2)(C3=C(C=C(C=C3)F)F)O,PHASE1,digestive_system_disease
580,Stem Cell Transplantation|Graft vs Host Disease,Micafungin,CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC(=C(C=C7)O)OS(=O)(=O)O)O)O)C(CC(=O)N)O)C)O)O)O,PHASE1,digestive_system_disease
581,Gastroesophageal Reflux|Respiratory Aspiration|Idiopathic Pulmonary Fibrosis|Lung Transplantation,Cromolyn,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O,PHASE1,digestive_system_disease
582,Colon Adenocarcinoma|Rectal Adenocarcinoma|Stage III Colorectal Cancer AJCC v7|Stage IIIA Colorectal Cancer AJCC v7|Stage IIIB Colorectal Cancer AJCC v7|Stage IIIC Colorectal Cancer AJCC v7|Stage IV Colorectal Cancer AJCC v7|Stage IVA Colorectal Cancer AJCC v7|Stage IVB Colorectal Cancer AJCC v7,Clobetasol,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)O)C)O)F)C,PHASE2,digestive_system_disease
583,Hepatic Impairment,Imeglimin,CC1N=C(NC(=N1)N(C)C)N,PHASE1,digestive_system_disease
584,Metastatic Pancreatic Cancer,Azeliragon,CCCCC1=NC(=CN1C2=CC=C(C=C2)OC3=CC=C(C=C3)Cl)C4=CC=C(C=C4)OCCCN(CC)CC,PHASE1|PHASE2,digestive_system_disease
585,Gastric Cancer|Chemotherapy Effect|Surgery|Metastasis|Survival,Lobaplatin,CC(C(=O)[O-])[O-].C1CC(C1CN)CN.[Pt+4],PHASE2,digestive_system_disease
586,Drug-Induced Liver Injury,Tiopronin,CC(C(=O)NCC(=O)O)S,PHASE2,digestive_system_disease
587,Hepatocellular Carcinoma,Sitravatinib,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,PHASE2,digestive_system_disease
588,Liver Dysfunction,Evogliptin,CC(C)(C)OCC1C(=O)NCCN1C(=O)CC(CC2=CC(=C(C=C2F)F)F)N,PHASE1,digestive_system_disease
589,Hepatic Impairment,Vadadustat,C1=CC(=CC(=C1)Cl)C2=CC(=C(N=C2)C(=O)NCC(=O)O)O,PHASE1,digestive_system_disease
590,Colorectal Cancer|Liver Metastasis|Colorectal Adenocarcinoma,Sulindac,CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)O,PHASE2,digestive_system_disease
591,Hepatic Impairment,Gemigliptin,C1CC(CN(C1=O)CC(CC(=O)N2CCC3=C(C2)N=C(N=C3C(F)(F)F)C(F)(F)F)N)(F)F,PHASE1,digestive_system_disease
592,"Gastroesophageal Reflux Disease|Reflux, Gastroesophageal",Ranitidine,CNC(=C[N+](=O)[O-])NCCSCC1=CC=C(O1)CN(C)C,PHASE2,digestive_system_disease
593,Primary Biliary Cirrhosis (PBC),Seladelpar,CCOC(COC1=CC=C(C=C1)C(F)(F)F)CSC2=CC(=C(C=C2)OCC(=O)O)C,PHASE2,digestive_system_disease
594,Gastroesophageal Junction Adenocarcinoma|Malignant Neoplasm of the Cervical Esophagus|Malignant Neoplasm of the Thoracic Esophagus|Stage IIA Esophageal Cancer AJCC v7|Stage IIB Esophageal Cancer AJCC v7|Stage IIIA Esophageal Cancer AJCC v7|Stage IIIB Esophageal Cancer AJCC v7|Stage IIIC Esophageal Cancer AJCC v7,Ganetespib,CC(C)C1=C(C=C(C(=C1)C2=NNC(=O)N2C3=CC4=C(C=C3)N(C=C4)C)O)O,PHASE1,digestive_system_disease
595,Metastatic Pancreatic Cancer,Proglumide,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)C1=CC=CC=C1,PHASE1,digestive_system_disease
596,Cystic Fibrosis,Riociguat,CN(C1=C(N=C(N=C1N)C2=NN(C3=C2C=CC=N3)CC4=CC=CC=C4F)N)C(=O)OC,PHASE2,digestive_system_disease
597,"Carcinoma, Hepatocellular",Foretinib,COC1=CC2=C(C=CN=C2C=C1OCCCN3CCOCC3)OC4=C(C=C(C=C4)NC(=O)C5(CC5)C(=O)NC6=CC=C(C=C6)F)F,PHASE1,digestive_system_disease
598,Fatty Liver Disease|Fatty Liver,Itopride,CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C=C2)OC)OC,PHASE2,digestive_system_disease
599,Hepatic Impairment,Remibrutinib,CC1=C(C=C(C=C1NC(=O)C2=C(C=C(C=C2)C3CC3)F)F)C4=C(C(=NC=N4)N)OCCN(C)C(=O)C=C,PHASE1,digestive_system_disease
600,Diabetes Mellitus Type 2|Non Alcoholic Fatty Liver Disease|Obesity,Amlexanox,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N,PHASE2,digestive_system_disease
601,Postoperative Nausea and Vomiting|Post Operative Pain|Emergence Delirium,Ondansetron,CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C,PHASE1,digestive_system_disease
602,Postoperative Nausea and Vomiting|Post Operative Pain|Emergence Delirium,Dexmedetomidine,CC1=C(C(=CC=C1)C(C)C2=CN=CN2)C,PHASE1,digestive_system_disease
603,Hepatic Impairment,Delafloxacin,C1C(CN1C2=C(C=C3C(=C2Cl)N(C=C(C3=O)C(=O)O)C4=C(C=C(C(=N4)N)F)F)F)O,PHASE1,digestive_system_disease
604,Stage II Colorectal Cancer AJCC v8|Stage III Colorectal Cancer AJCC v8,Duloxetine,CNCCC(C1=CC=CS1)OC2=CC=CC3=CC=CC=C32,PHASE2|PHASE3,digestive_system_disease
605,Kidney Transplant|Hepatitis C|HCV,Glecaprevir,CC1(CC1)S(=O)(=O)NC(=O)C2(CC2C(F)F)NC(=O)C3CC4CN3C(=O)C(NC(=O)OC5CCCC5OCC=CC(C6=NC7=CC=CC=C7N=C6O4)(F)F)C(C)(C)C,PHASE2|PHASE3,digestive_system_disease
606,Oral Mucositis Due to Chemotherapy,Miconazole,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl,PHASE2,digestive_system_disease
607,Infantile Colic|Infantile Functional Gastrointestinal Disorders,Nepadutant,CC(C)CC1C(=O)NC(C(=O)NC2CC(=O)NCC(C(=O)N1)NC(=O)C(NC(=O)C(NC2=O)CC3=CNC4=CC=CC=C43)CC5=CC=CC=C5)CC(=O)NC6C(C(C(C(O6)CO)O)O)NC(=O)C,PHASE1,digestive_system_disease
608,Irritable Bowel Syndrome,Ibodutant,CC1=CC2=C(C=C1)C=C(S2)C(=O)NC3(CCCC3)C(=O)NC(CC4=CC=CC=C4)C(=O)NCC5CCN(CC5)CC6CCOCC6,PHASE2,digestive_system_disease
609,Ileus,Alvimopan,CC1CN(CCC1(C)C2=CC(=CC=C2)O)CC(CC3=CC=CC=C3)C(=O)NCC(=O)O,PHASE2,digestive_system_disease
610,Non-erosive Reflux Disease,Revaprazan,CC1C2=CC=CC=C2CCN1C3=NC(=NC(=C3C)C)NC4=CC=C(C=C4)F,PHASE2,digestive_system_disease
611,Celiac Disease,Teriflunomide,CC(=C(C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F)O,PHASE1|PHASE2,digestive_system_disease
612,Colonic Neoplasms,Enzastaurin,CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)C6CCN(CC6)CC7=CC=CC=N7,PHASE2,digestive_system_disease
613,Anaemia,Daprodustat,C1CCC(CC1)N2C(=O)C(C(=O)N(C2=O)C3CCCCC3)C(=O)NCC(=O)O,PHASE1,digestive_system_disease
614,Colorectal Cancer,Oxycodone,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)OC)O4)O,PHASE1,digestive_system_disease
615,Crohn's Disease,Dehydroepiandrosterone,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C,PHASE2,digestive_system_disease
616,Crohn's Disease,Prasterone,CC12CCC3C(C1CCC2=O)CC=C4C3(CCC(C4)O)C,PHASE2,digestive_system_disease
617,Chronic Hepatitis B,Selgantolimod,CCCCC(C)(CO)NC1=NC(=NC2=C1N=CC(=C2)F)N,PHASE2,digestive_system_disease
618,Hepatic Impairment|Healthy Volunteers|Pharmacokinetics|Amount of R406 in Blood,Fostamatinib,CC1(C(=O)N(C2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)COP(=O)(O)O)C,PHASE1,digestive_system_disease
619,Chronic Hepatitis C,Chlorcyclizine,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,PHASE1|PHASE2,digestive_system_disease
620,Hepatitis C|Telaprevir|HIV,Fosamprenavir,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2CCOC2)OP(=O)(O)O)S(=O)(=O)C3=CC=C(C=C3)N,PHASE1,digestive_system_disease
621,Thrombocytopenia|Hepatitis C,Eltrombopag,CC1=C(C=C(C=C1)N2C(=O)C(=C(N2)C)N=NC3=CC=CC(=C3O)C4=CC(=CC=C4)C(=O)O)C,PHASE2|PHASE3,digestive_system_disease
622,Eosinophilic Esophagitis,Loratadine,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,PHASE2,digestive_system_disease
623,"Neuroectodermal Tumors, Primitive|Liver Neoplasms|Osteosarcoma|Other Childhood Cancers Using Cisplatin-based Regimens",Acetylcysteine,CC(=O)NC(CS)C(=O)O,PHASE1,digestive_system_disease
624,Esophageal Squamous Cell Carcinoma,Icotinib,C#CC1=CC(=CC=C1)NC2=NC=NC3=CC4=C(C=C32)OCCOCCOCCO4,PHASE2,digestive_system_disease
625,Gastroparesis,Velusetrag,CC(C)N1C2=CC=CC=C2C=C(C1=O)C(=O)NC3CC4CCC(C3)N4CC(CN(C)S(=O)(=O)C)O,PHASE2,digestive_system_disease
626,Cancer,Afuresertib,CN1C(=C(C=N1)Cl)C2=C(SC(=C2)C(=O)NC(CC3=CC(=CC=C3)F)CN)Cl,PHASE1,digestive_system_disease
627,Acute-On-Chronic Liver Failure,Trimetazidine,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC,PHASE1,digestive_system_disease
628,NASH - Nonalcoholic Steatohepatitis,Spironolactone,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,PHASE1|PHASE2,digestive_system_disease
629,Hepatocellular Carcinoma,Patupilone,CC1CCCC2(C(O2)CC(OC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C,PHASE2,digestive_system_disease
630,Solid Tumors|Non-small Cell Lung Cancer|Castration Resistant Prostate Cancer|Microsatellite Stable Colorectal Cancer,Navarixin,CCC(C1=CC=C(O1)C)NC2=C(C(=O)C2=O)NC3=CC=CC(=C3O)C(=O)N(C)C,PHASE2,digestive_system_disease
631,Chronic Hepatic Impairment,Preladenant,COCCOC1=CC=C(C=C1)N2CCN(CC2)CCN3C4=C(C=N3)C5=NC(=NN5C(=N4)N)C6=CC=CO6,PHASE1,digestive_system_disease
632,Digestive System Disorders,Ulimorelin,CC1CNC(C(=O)N(C(C(=O)NC(C(=O)NCCCC2=CC=CC=C2O1)CC3=CC=C(C=C3)F)C)C)C4CC4,PHASE1,digestive_system_disease
633,Chronic Hepatitis B,Antroquinonol,CC1C(C(C(=C(C1=O)OC)OC)O)CC=C(C)CCC=C(C)CCC=C(C)C,PHASE2,digestive_system_disease
634,Inflammatory Bowel Diseases|Clostridioides Difficile Infection,Sucralose,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O,PHASE1,digestive_system_disease
635,Radiation Enteritis,Sapropterin,CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O,PHASE2,digestive_system_disease
636,Radiation Enteritis,Tetrahydrobiopterin,CC(C(C1CNC2=C(N1)C(=O)NC(=N2)N)O)O,PHASE2,digestive_system_disease
637,Gastroesophageal Junction Adenocarcinoma|Stage IB Esophageal Adenocarcinoma AJCC v7|Stage II Esophageal Adenocarcinoma AJCC v7|Stage IIA Esophageal Adenocarcinoma AJCC v7|Stage IIB Esophageal Adenocarcinoma AJCC v7|Stage IIIA Esophageal Adenocarcinoma AJCC v7|Stage IIIB Esophageal Adenocarcinoma AJCC v7,Taladegib,CN1C(=CC=N1)C2=NN=C(C3=CC=CC=C32)N4CCC(CC4)N(C)C(=O)C5=C(C=C(C=C5)F)C(F)(F)F,PHASE1|PHASE2,digestive_system_disease
638,Chronic Hepatitis C|Chronic Hepatitis B,Hymecromone,CC1=CC(=O)OC2=C1C=CC(=C2)O,PHASE2,digestive_system_disease
639,Advanced Biliary Tract Carcinoma|Advanced Colorectal Carcinoma|Advanced Gastroesophageal Junction Adenocarcinoma|Advanced Lung Adenocarcinoma|Advanced Malignant Solid Neoplasm|Advanced Ovarian Carcinoma|Advanced Pancreatic Carcinoma|Advanced Urothelial Carcinoma|Clinical Stage III Gastroesophageal Junction Adenocarcinoma AJCC v8|Clinical Stage IV Gastroesophageal Junction Adenocarcinoma AJCC v8|Metastatic Biliary Tract Carcinoma|Metastatic Colorectal Carcinoma|Metastatic Gastroesophageal Junction Adenocarcinoma|Metastatic Lung Adenocarcinoma|Metastatic Ovarian Carcinoma|Metastatic Pancreatic Carcinoma|Metastatic Urothelial Carcinoma|Refractory Biliary Tract Carcinoma|Refractory Colorectal Carcinoma|Refractory Gastroesophageal Junction Adenocarcinoma|Refractory Lung Adenocarcinoma|Refractory Ovarian Carcinoma|Refractory Pancreatic Carcinoma|Refractory Urothelial Carcinoma|Stage II Pancreatic Cancer AJCC v8|Stage III Colorectal Cancer AJCC v8|Stage III Lung Cancer AJCC v8|Stage III Ovarian Cancer AJCC v8|Stage III Pancreatic Cancer AJCC v8|Stage IV Colorectal Cancer AJCC v8|Stage IV Lung Cancer AJCC v8|Stage IV Ovarian Cancer AJCC v8|Stage IV Pancreatic Cancer AJCC v8,Devimistat,C1=CC=C(C=C1)CSCCC(CCCCC(=O)O)SCC2=CC=CC=C2,PHASE2,digestive_system_disease
640,Gastric Cancer,Olanzapine,CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C,PHASE2,digestive_system_disease
641,Cirrhosis|Portal Hypertension|Ascites,Ambrisentan,CC1=CC(=NC(=N1)OC(C(=O)O)C(C2=CC=CC=C2)(C3=CC=CC=C3)OC)C,PHASE2,digestive_system_disease
642,Self Efficacy,Ginsenosides,CC(=CCCC(C)(C1CCC2(C1CCC3C2(CCC4C3(CCC(C4(C)C)O)C)C)C)O)C,PHASE2,digestive_system_disease
643,Gastrointestinal Diseases,Paracetamol,CC(=O)NC1=CC=C(C=C1)O,PHASE2,digestive_system_disease
644,Crohn's Disease,Semapimod,CC(=NN=C(N)N)C1=CC(=CC(=C1)NC(=O)CCCCCCCCC(=O)NC2=CC(=CC(=C2)C(=NN=C(N)N)C)C(=NN=C(N)N)C)C(=NN=C(N)N)C,PHASE2,digestive_system_disease
645,Alpha 1-Antitrypsin Deficiency|Emphysema|COPD,Alvelestat,CC1=C(C=C(C(=O)N1C2=CC=CC(=C2)C(F)(F)F)C(=O)NCC3=NC=C(C=C3)S(=O)(=O)C)C4=CC=NN4C,PHASE2,digestive_system_disease
646,"Carcinoma, Non-small-cell Lung|Mesothelioma|Pancreatic Neoplasms",Defactinib,CNC(=O)C1=CC=C(C=C1)NC2=NC=C(C(=N2)NCC3=NC=CN=C3N(C)S(=O)(=O)C)C(F)(F)F,PHASE1|PHASE2,digestive_system_disease
647,Metastatic Biliary Tract Carcinoma|Metastatic Colorectal Carcinoma|Metastatic Gastroesophageal Junction Adenocarcinoma|Metastatic Malignant Digestive System Neoplasm|Metastatic Pancreatic Adenocarcinoma|Stage IV Colorectal Cancer AJCC v7|Stage IV Pancreatic Cancer AJCC v6 and v7|Stage IVA Colorectal Cancer AJCC v7|Stage IVB Colorectal Cancer AJCC v7,Sucrosofate,C(C1C(C(C(C(O1)OC2(C(C(C(O2)COS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)COS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O)OS(=O)(=O)O,PHASE1|PHASE2,digestive_system_disease
648,Hepatic Impairment,Fosmanogepix,C1=CC=NC(=C1)OCC2=CC=C(C=C2)CC3=NOC(=C3)C4=C([N+](=CC=C4)COP(=O)(O)[O-])N,PHASE1,digestive_system_disease
649,Hepatic Failure,Icenticaftor,CC(CNC(=O)C1=C(C=C(C(=N1)OC)C(F)(F)F)N)(C(F)(F)F)O,PHASE1,digestive_system_disease
650,Solid Tumor|Hepatocellular Carcinoma|Gastric Cancer|Gastroesophageal Junction Adenocarcinoma,Vorolanib,CC1=C(NC(=C1C(=O)NC2CCN(C2)C(=O)N(C)C)C)C=C3C4=C(C=CC(=C4)F)NC3=O,PHASE1,digestive_system_disease
651,Gastroparesis,Camicinal,CC1CN(CCN1)CC2=CC=C(C=C2)CC(=O)N3CCC(CC3)NC4=CC(=CC=C4)F,PHASE2,digestive_system_disease
652,Hepatitis|Hepatitis C,Filibuvir,CCC1=CC(=CC(=N1)CC)CCC2(CC(=C(C(=O)O2)CC3=NN4C(=CC(=NC4=N3)C)C)O)C5CCCC5,PHASE2,digestive_system_disease
653,Metastatic Colorectal Cancer,Idelalisib,CCC(C1=NC2=C(C(=CC=C2)F)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,PHASE2,digestive_system_disease
654,Metastatic Colorectal Cancer,Larotrectinib,C1CC(N(C1)C2=NC3=C(C=NN3C=C2)NC(=O)N4CCC(C4)O)C5=C(C=CC(=C5)F)F,PHASE2,digestive_system_disease
655,Metastatic Colorectal Cancer,Panobinostat,CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=C(C=C3)C=CC(=O)NO,PHASE2,digestive_system_disease
656,Metastatic Colorectal Cancer,Venetoclax,CC1(CCC(=C(C1)C2=CC=C(C=C2)Cl)CN3CCN(CC3)C4=CC(=C(C=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)NCC6CCOCC6)[N+](=O)[O-])OC7=CN=C8C(=C7)C=CN8)C,PHASE2,digestive_system_disease
657,Advanced Hepatocellular Carcinoma,Oprozomib,CC1=NC=C(S1)C(=O)NC(COC)C(=O)NC(COC)C(=O)NC(CC2=CC=CC=C2)C(=O)C3(CO3)C,PHASE1|PHASE2,digestive_system_disease
658,"Hepatitis C, Chronic|Fibrosis",Prazosin,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,PHASE2,digestive_system_disease
659,Liver Cancer|Metastatic Cancer,Pyrazoloacridine,CN(C)CCCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)OC,PHASE2,digestive_system_disease
660,Lung Cancer|Gastro-intestinal Cancer,Adagrasib,CN1CCCC1COC2=NC3=C(CCN(C3)C4=CC=CC5=C4C(=CC=C5)Cl)C(=N2)N6CCN(C(C6)CC#N)C(=O)C(=C)F,PHASE1,digestive_system_disease
661,Solid Tumor|Non-Small Cell Lung Cancer Recurrent|Hepatocellular Carcinoma Recurrent,Galunisertib,CC1=NC(=CC=C1)C2=NN3CCCC3=C2C4=C5C=C(C=CC5=NC=C4)C(=O)N,PHASE1|PHASE2,digestive_system_disease
662,Hepatocellular Carcinoma Non-resectable,Deferoxamine,CC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCNC(=O)CCC(=O)N(CCCCCN)O)O)O,PHASE1,digestive_system_disease
663,"Fatty Liver, Nonalcoholic",Cilostazol,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4,PHASE1|PHASE2,digestive_system_disease
